size,loc
367291,1274367
367343,1274432
367429,1274611
367496,1274736
367515,1274794
367552,1274875
367552,1274875
367562,1274889
367591,1274957
367632,1275110
367655,1275205
367704,1275521
367739,1275681
367772,1275774
367778,1275791
367793,1275938
367825,1276143
367830,1276187
367854,1276445
367878,1276601
367888,1276643
367896,1276670
367900,1276691
367908,1276781
367929,1276952
367944,1277092
367970,1277533
368014,1277635
368043,1277935
368065,1277988
368080,1278079
368120,1278730
368127,1278749
368135,1278828
368148,1278866
368158,1278952
368165,1278985
368217,1279340
368375,1279623
368401,1279747
368449,1279888
368561,1280042
368570,1280078
368587,1280111
368593,1280130
368611,1280175
368624,1280196
368625,1280203
368648,1280236
368816,1281419
368826,1281480
368832,1281512
368841,1281559
368854,1281584
368910,1282253
368924,1282283
368946,1282335
369026,1283095
369044,1283134
369111,1283626
369166,1284013
369222,1284163
369229,1284223
369263,1284491
369263,1284564
369271,1284612
369304,1284705
369304,1284787
369304,1285884
369384,1286023
369409,1286201
369463,1286296
369572,1286461
369597,1286552
369598,1286556
369628,1286606
370119,1291797
370289,1292160
370696,1293287
370706,1293315
371916,1295618
371966,1295695
371989,1295743
372081,1296025
372082,1296028
372103,1296073
372128,1296091
372129,1296093
372136,1296110
372161,1296176
372184,1296246
372197,1296286
372221,1296423
372225,1296440
372225,1296440
372247,1296511
372247,1296511
372269,1296645
372269,1296847
372303,1296881
372330,1296950
372331,1296953
372395,1297168
372405,1297188
372410,1297200
372421,1297240
372547,1297491
372607,1297593
372675,1297715
372694,1297778
372749,1297951
372768,1298081
372779,1298124
372779,1298124
372796,1298149
372798,1298155
372798,1298161
372901,1298351
372929,1298429
373039,1298593
373073,1298663
373196,1298832
373257,1298944
373273,1299031
373299,1299072
373313,1299115
373326,1299130
373352,1299200
373397,1299339
373411,1299375
373440,1299451
373484,1299563
373501,1299648
373522,1299743
373573,1299870
373592,1299975
373597,1299993
373631,1300097
373670,1300326
373709,1300381
373727,1300409
373735,1300423
373915,1300740
374523,1301817
374536,1301838
374719,1302135
374734,1302188
374748,1302212
374839,1302371
374861,1302391
374896,1302438
374952,1302490
374967,1302528
375045,1302752
375226,1303190
375236,1303248
375387,1303482
375602,1303823
375639,1303918
375683,1303995
375754,1304255
375756,1304276
375761,1304296
375825,1304496
375832,1304514
376034,1305083
376058,1305140
376103,1305198
376141,1305260
376245,1305459
376253,1305469
376258,1305482
376347,1305667
376371,1305722
376431,1305841
376449,1305973
376484,1306095
376501,1306139
376528,1306223
376546,1306288
376571,1306363
376624,1306462
376625,1306465
376626,1306468
376628,1306472
376628,1306475
376638,1306485
376638,1306495
376638,1306505
376638,1306515
376645,1306527
376645,1306537
376659,1306576
376667,1306601
376676,1306616
376685,1306632
376718,1306696
376739,1306748
376750,1306791
376774,1306848
376811,1306915
376857,1307041
376916,1307180
377208,1307551
377217,1307562
377273,1307658
377287,1307677
377413,1307850
377448,1307905
377492,1307982
377511,1308038
377527,1308112
377679,1308513
377744,1308696
378003,1309013
378026,1309053
378287,1309972
378351,1310344
378379,1310627
378395,1310723
378424,1310801
378444,1310864
378452,1310942
378514,1311149
378544,1311208
378620,1311500
378624,1311536
378648,1311593
378681,1311709
378801,1311973
378861,1312132
378869,1312180
378882,1312235
378895,1312258
378897,1312274
378897,1312276
378927,1312329
378946,1312362
378948,1312365
379176,1312726
379192,1312744
379201,1312759
379235,1312806
379242,1312825
379251,1312840
379255,1312853
379261,1312868
379273,1312887
379288,1312907
379294,1312931
379294,1312944
379308,1312979
379315,1313007
379322,1313028
379334,1313084
379339,1313100
379346,1313118
379351,1313135
379353,1313146
379365,1313167
379377,1313190
379384,1313210
379388,1313234
379434,1313321
379465,1313382
379469,1313391
379506,1313481
379569,1313560
379584,1313612
379598,1313648
379602,1313664
379722,1313841
379901,1314161
380018,1314372
380110,1314497
380184,1314600
380229,1314699
380411,1314993
380600,1315281
380688,1315434
380783,1315713
380827,1315802
380936,1316312
380986,1316444
381068,1316580
381157,1316754
381164,1316890
381222,1316979
381250,1317034
381523,1317742
381551,1317863
381574,1317962
381723,1318165
381746,1318207
382012,1318548
382153,1318934
382176,1318980
382278,1319210
382308,1319292
382330,1319339
382402,1319476
382442,1319632
382478,1319731
382644,1320254
382693,1320318
382731,1320403
382911,1320769
383001,1320965
383151,1321224
383159,1321244
383186,1321290
383219,1321361
383364,1321687
383399,1321807
383541,1322087
383582,1322181
383631,1322315
383642,1322385
383647,1322412
383693,1322504
383713,1322569
383816,1322722
384079,1323498
384214,1323794
384510,1324404
384531,1324545
384784,1325113
384882,1325366
384986,1325583
384986,1325587
385105,1326007
385124,1326051
385126,1326079
385137,1326106
385150,1326140
385153,1326179
385162,1326212
385172,1326237
385179,1326275
385193,1326315
385205,1326354
385240,1326403
385251,1326427
385258,1326450
385273,1326496
385300,1326541
385335,1326580
385344,1326611
385354,1326638
385361,1326669
385368,1326692
385377,1326730
385387,1326764
385431,1326880
385698,1327310
385715,1327363
385721,1327409
385727,1327431
385734,1327455
385742,1327483
385752,1327525
385765,1327562
385779,1327599
385789,1327657
385791,1327674
385804,1327709
385825,1327750
385835,1327779
385842,1327800
385854,1327828
385875,1327869
385888,1327915
385899,1327946
385915,1327989
385927,1328019
385940,1328048
385953,1328083
385959,1328106
385968,1328127
385977,1328152
385984,1328192
385987,1328210
385991,1328232
386005,1328260
386009,1328285
386021,1328312
386029,1328337
386033,1328365
386037,1328388
386050,1328414
386056,1328499
386064,1328540
386071,1328576
386090,1328637
386097,1328684
386108,1328716
386124,1328783
386137,1328837
386141,1328868
386163,1328923
386173,1328964
386181,1328995
386192,1329033
386196,1329061
386215,1329113
386234,1329166
386249,1329192
386259,1329216
386271,1329247
386284,1329277
386301,1329315
386311,1329345
386327,1329384
386335,1329411
386354,1329447
386361,1329464
386377,1329497
386383,1329526
386388,1329546
386396,1329576
386411,1329598
386419,1329650
386427,1329677
386433,1329700
386445,1329747
386449,1329773
386458,1329817
386464,1329840
386475,1329871
386483,1329908
386490,1329949
386500,1329994
386508,1330017
386540,1330077
386553,1330127
386571,1330178
386576,1330207
386586,1330250
386603,1330289
386607,1330314
386623,1330355
386635,1330381
386642,1330419
386657,1330467
386664,1330504
386674,1330547
386694,1330590
386698,1330627
386707,1330702
386719,1330734
386737,1330779
386750,1330823
386756,1330851
386797,1330910
386797,1330910
386807,1330923
386819,1330936
386827,1330943
386836,1330956
386881,1330992
386886,1330999
386889,1331007
386893,1331016
386934,1331091
386999,1331179
387105,1331302
387227,1331502
387290,1331602
387305,1331663
387329,1331698
387395,1331810
387422,1331849
387435,1331870
387448,1331892
387455,1331906
387494,1331974
387517,1332003
387531,1332025
387548,1332056
387730,1332409
387737,1332422
387742,1332435
387748,1332447
387761,1332482
387789,1332570
387796,1332586
387802,1332599
387808,1332615
387922,1332780
387929,1332797
387945,1332822
387951,1332844
388014,1332973
388040,1333015
388066,1333060
388103,1333119
388126,1333139
388159,1333206
388187,1333277
388218,1333355
388275,1333441
388286,1333454
388295,1333461
388308,1333479
388326,1333507
388394,1333687
388405,1333713
388419,1333735
388429,1333761
388460,1333830
388467,1333856
388479,1333873
388480,1333876
388552,1334047
388552,1334176
388559,1334189
388560,1334197
388569,1334220
388610,1334279
388766,1334572
388835,1334644
389040,1335166
389166,1335443
389330,1335760
389332,1335771
389448,1336101
389539,1336259
389650,1336510
389657,1336530
389662,1336541
389664,1336544
389706,1336674
389708,1336681
389729,1336726
389769,1336808
389809,1336948
389814,1336982
389818,1336989
389845,1337034
389925,1337196
389993,1337334
390393,1338124
390438,1338226
390457,1338258
390522,1338443
390526,1338452
390526,1338466
390559,1338532
390586,1338577
390593,1338592
390600,1338606
390606,1338622
390613,1338629
390614,1338632
390615,1338635
390629,1338666
390640,1338677
390646,1338688
390648,1338695
390648,1338702
390648,1338712
390658,1338727
390665,1338742
390665,1338744
390665,1338746
390666,1338748
390673,1338762
390676,1338773
390680,1338784
390680,1338798
390683,1338809
390683,1338820
390684,1338825
390684,1338827
390684,1338829
390686,1338834
390691,1338845
390696,1338856
390696,1338861
390714,1338913
390824,1339084
390830,1339109
390863,1339222
390887,1339243
391101,1339546
391184,1339669
391305,1339777
391315,1339794
391361,1339882
391420,1339944
391443,1339997
391444,1340000
391467,1340089
391481,1340103
391495,1340140
391524,1340183
391562,1340241
391651,1340370
391686,1340421
391717,1340473
391741,1340514
391761,1340570
391765,1340622
391768,1340651
391785,1340690
391843,1340839
391862,1340891
391902,1340949
391919,1341013
391951,1341089
391956,1341109
391975,1341142
391984,1341171
392059,1341301
392185,1341468
392225,1341536
392309,1341674
392338,1341735
392344,1341743
392397,1341844
392423,1341905
392474,1342011
392507,1342081
392512,1342089
392530,1342122
392574,1342225
392613,1342332
392620,1342354
392830,1343053
392875,1343118
392896,1343144
392908,1343162
392933,1343193
392944,1343856
393035,1344046
393094,1344139
393228,1344317
393236,1344351
393265,1344385
393272,1344403
393314,1344464
393378,1344573
393555,1344961
393613,1345117
393654,1345221
393664,1345248
393706,1345403
393893,1345770
394068,1346168
394162,1346354
394198,1346447
394224,1346526
394312,1346904
394334,1347017
394378,1347167
394412,1347242
394789,1347841
395095,1348463
395105,1348550
395312,1349370
395330,1349400
395382,1349484
395406,1349513
395427,1349571
395470,1349615
395515,1349700
395515,1349760
395526,1349771
395531,1349817
395536,1349833
395536,1349851
395542,1349861
395601,1350098
395635,1350317
395660,1350353
395736,1350540
395745,1350552
395762,1350570
395798,1350681
395809,1350709
395827,1350742
395830,1350762
395867,1351033
395893,1351130
395927,1351219
395981,1351293
396027,1351468
396033,1351484
396087,1351655
396105,1351714
396132,1351774
396172,1351871
396205,1351925
396236,1352034
396261,1352074
396449,1352564
396460,1352583
396513,1352689
396624,1352938
396716,1353367
396861,1353645
396879,1353677
396915,1353781
396975,1353898
397017,1353977
397099,1354184
397117,1354219
397217,1354516
397233,1354737
397376,1355263
397398,1355295
397428,1355345
397502,1355580
397523,1355619
397535,1355631
397575,1355697
397592,1355719
397891,1356402
397900,1356460
398002,1356635
398056,1356713
398081,1356750
398111,1356813
398174,1356946
398349,1357260
398355,1357295
398401,1357367
398436,1357449
398468,1357510
398595,1357825
398718,1358144
398733,1358221
398865,1358462
398874,1358467
398977,1358617
399107,1358779
399130,1358823
399222,1358979
399259,1359055
399273,1359091
399294,1359138
399390,1359301
399444,1359425
399505,1359631
399518,1359654
399657,1359850
399765,1359986
399774,1360010
399798,1360064
399931,1360236
399972,1360312
399991,1360373
400069,1360570
400069,1360575
400083,1360612
400314,1361110
400402,1361209
400465,1361317
400546,1361574
400592,1361634
400632,1361680
400663,1361769
400723,1361956
400743,1361991
400795,1362081
400816,1362130
400849,1362252
400861,1362274
400888,1362328
400934,1362397
401010,1362526
401057,1362593
401101,1362636
401159,1362817
401174,1362840
401339,1363080
402026,1364855
402078,1365059
402161,1365207
402573,1365944
402591,1365985
402621,1366167
402626,1366427
402637,1366454
402670,1366542
402744,1366760
402809,1367190
402816,1367325
402824,1367342
402974,1367848
402992,1367892
403022,1367970
403029,1367999
403052,1368107
403061,1368118
403061,1368142
403105,1368347
403123,1368396
403137,1368432
403182,1368525
403258,1368638
403296,1368714
403322,1368763
403404,1369082
403494,1369437
403517,1369640
403568,1369840
403621,1370056
403637,1370081
403652,1370111
403848,1371186
403861,1371225
404115,1373102
404245,1373936
404352,1374682
404372,1374757
404437,1375198
404449,1375236
404471,1375344
404490,1375434
404497,1375690
404554,1375866
404652,1376013
404685,1376077
404693,1376093
404723,1376136
404759,1376220
404779,1376256
404792,1376284
404806,1376309
404814,1376322
404849,1376394
404860,1376416
404867,1376435
404872,1376443
404877,1376451
404882,1376459
404894,1376488
404899,1376496
404936,1376561
404941,1376574
404948,1376592
404957,1376604
404967,1376635
404972,1376643
404987,1376667
405006,1376707
405011,1376715
405020,1376733
405038,1376762
405043,1376775
405048,1376783
405059,1376803
405064,1376811
405069,1376824
405073,1376863
405167,1377308
405216,1377415
405331,1378032
405340,1378090
405445,1378514
405464,1378546
405606,1378787
405607,1378799
405652,1378876
405686,1378928
405702,1379012
405721,1379059
405891,1379551
405910,1379601
405964,1379704
406030,1379800
406117,1379941
406134,1380048
406198,1380186
406211,1380212
406278,1380357
406286,1380368
406313,1380421
406510,1380747
406524,1380781
406552,1380838
406675,1381178
406808,1381450
406845,1381499
406845,1381567
406882,1382099
406917,1382287
406941,1383117
406953,1383224
406953,1383235
406958,1383255
406967,1383266
407014,1383362
407032,1383458
407040,1383487
407190,1383972
407224,1384118
407242,1384211
407271,1384394
407393,1384862
407407,1384889
407458,1384999
407470,1385098
407542,1385409
407550,1385421
407591,1385543
407620,1385706
407647,1385851
407763,1386089
407765,1386093
407792,1386162
407803,1386193
407827,1386250
407851,1386365
407878,1386407
407907,1386474
407922,1386524
407967,1386639
407978,1386688
408031,1386814
408094,1386950
408101,1386989
408130,1387158
408161,1387306
408211,1387686
408252,1387884
408261,1387895
408272,1387965
408392,1388149
408402,1388163
408433,1388425
408441,1388443
408499,1388519
408625,1388763
408744,1388900
408798,1388992
408822,1389027
408878,1389148
408966,1389285
409021,1389373
409033,1389397
409039,1389412
409049,1389439
409062,1389475
409363,1390054
409428,1391035
409470,1391091
409557,1391227
409691,1391438
409754,1391542
409769,1391578
409866,1391758
409880,1391782
409906,1391873
410062,1392113
410092,1392158
410192,1392286
410201,1392303
410220,1392327
410265,1392392
410270,1392409
410281,1392428
410286,1392451
410291,1392460
410299,1392481
410356,1392543
410434,1392723
410459,1392786
410506,1392873
410590,1394441
410724,1394642
410731,1394713
410784,1394820
410846,1394942
410864,1394982
410931,1395122
411010,1395277
411044,1395336
411084,1395426
