loc,misses,hits,total,ratio
80138,35554,125454,161008,3.528548123980424
80254,35652,125654,161306,3.5244586558958826
80261,35653,125668,161321,3.5247524752475248
80374,35743,125834,161577,3.5205215007134263
80398,35770,125859,161629,3.518563041655018
80406,35777,125873,161650,3.5182659250356374
80409,35781,125882,161663,3.5181241440988233
80472,35812,125932,161744,3.5164749246062774
80488,35814,125956,161770,3.5169486792874296
80523,35824,126034,161858,3.518144260830728
80549,35848,126076,161924,3.516960499888418
80629,35880,126188,162068,3.5169453734671126
80808,35955,126332,162287,3.51361424002225
80834,35974,126370,162344,3.5128148106966144
80845,35974,126380,162354,3.513092789236671
80910,36040,126475,162515,3.5092952275249725
80959,36082,126558,162640,3.507510670140236
81056,36087,126622,162709,3.5087981821708647
81139,36163,126855,163018,3.5078671570389623
81298,36289,127126,163415,3.5031552261015735
81367,36359,127307,163666,3.501388927088204
81442,36385,127445,163830,3.5026796756905316
81476,36403,127463,163866,3.501442188830591
81510,36455,127506,163961,3.497627211630778
81549,36486,127586,164072,3.4968481061228966
81637,36493,127711,164204,3.4996026635245117
82690,36969,128940,165909,3.4877870648381077
82773,37036,129058,166094,3.4846635705799764
82814,37066,129104,166170,3.4830842281335994
82909,37082,129191,166273,3.4839275120004314
82927,37095,129231,166326,3.4837848766680146
82970,37141,129326,166467,3.4820279475512237
83091,37191,129420,166611,3.4798741631039767
83185,37268,129570,166838,3.4767092411720513
83693,37284,130458,167742,3.4990344383649825
83709,37295,130477,167772,3.4985118648612414
83734,37315,130495,167810,3.4971191209969184
83755,37320,130503,167823,3.496864951768489
83821,37329,130527,167856,3.4966647914490077
83887,37351,130602,167953,3.496613209820353
83937,37397,130677,168074,3.4943177260208036
83955,37404,130700,168104,3.494278686771468
83990,37419,130739,168158,3.493920200967423
84019,37436,130792,168228,3.4937493321936106
84698,37941,131921,169862,3.4770037690097784
84805,38045,132110,170155,3.47246681561309
84808,38045,132119,170164,3.4727033775791827
84875,38075,132206,170281,3.4722521339461587
85290,38331,132948,171279,3.4684198168584173
85310,38339,132966,171305,3.468165575523618
85443,38406,133091,171497,3.4653699942717284
85770,38704,133851,172555,3.458324720959074
85775,38710,133863,172573,3.458098682510979
85785,38716,133893,172609,3.458337638185763
85840,38750,133983,172733,3.4576258064516128
86014,38811,134130,172941,3.4559789750328513
86091,38861,134240,173101,3.4543629860271223
